id,nombre,latitud,longitud,tipo,accesible
450845513,Nodo 450845513,4.6577541,-74.0513853,interseccion,True
450845528,Nodo 450845528,4.6592751,-74.051779,interseccion,True
450845535,Nodo 450845535,4.6578383,-74.0495802,interseccion,True
450845537,Nodo 450845537,4.6577199,-74.0496177,interseccion,True
450845539,Nodo 450845539,4.6574323,-74.0497163,interseccion,True
450845645,Nodo 450845645,4.6564617,-74.052823,interseccion,True
450845652,Nodo 450845652,4.6561806,-74.051981,interseccion,True
452556899,Nodo 452556899,4.6698462,-74.0499872,interseccion,True
452556902,Nodo 452556902,4.669922,-74.0499352,interseccion,True
452556935,Nodo 452556935,4.6563848,-74.0508264,interseccion,True
460921936,Nodo 460921936,4.6529037,-74.0505316,interseccion,True
465823484,Nodo 465823484,4.6612657,-74.0504048,interseccion,True
465823587,Nodo 465823587,4.6619269,-74.051899,interseccion,True
465823593,Nodo 465823593,4.661586,-74.0521929,interseccion,True
465823598,Nodo 465823598,4.6614813,-74.0520676,interseccion,True
465823604,Nodo 465823604,4.6618166,-74.051768,interseccion,True
465823640,Nodo 465823640,4.6610683,-74.0513348,interseccion,True
465823668,Nodo 465823668,4.6611789,-74.0512476,interseccion,True
465823710,Nodo 465823710,4.6686933,-74.0507863,interseccion,True
489190711,Nodo 489190711,4.6626382,-74.0700245,interseccion,True
489190793,Nodo 489190793,4.6593528,-74.0700545,interseccion,True
489190852,Nodo 489190852,4.6585197,-74.0706057,interseccion,True
498602113,Nodo 498602113,4.6535761,-74.066988,interseccion,True
498602117,Nodo 498602117,4.6531593,-74.0661738,interseccion,True
498602475,Nodo 498602475,4.6530703,-74.0656542,interseccion,True
498602498,Nodo 498602498,4.6522883,-74.0657881,interseccion,True
498604658,Nodo 498604658,4.6508544,-74.0655168,interseccion,True
498604661,Nodo 498604661,4.6510353,-74.0665378,interseccion,True
498604664,Nodo 498604664,4.6516598,-74.0698423,interseccion,True
498604669,Nodo 498604669,4.651752,-74.0703195,interseccion,True
500963205,Nodo 500963205,4.6664251,-74.0629542,interseccion,True
500963208,Nodo 500963208,4.6674445,-74.0622833,interseccion,True
500963758,Nodo 500963758,4.668204,-74.062904,interseccion,True
500963759,Nodo 500963759,4.6676649,-74.0632444,interseccion,True
500963760,Nodo 500963760,4.6669326,-74.0637068,interseccion,True
501588557,Nodo 501588557,4.6697432,-74.05218,interseccion,True
501594850,Nodo 501594850,4.6692733,-74.051854,interseccion,True
678455692,Nodo 678455692,4.6551226,-74.063604,interseccion,True
693951507,Nodo 693951507,4.6581551,-74.0565553,interseccion,True
693951509,Nodo 693951509,4.6575855,-74.0569311,interseccion,True
730533699,Nodo 730533699,4.6703453,-74.049789,interseccion,True
730533732,Nodo 730533732,4.6696365,-74.050287,interseccion,True
761701288,Nodo 761701288,4.6522075,-74.0594555,interseccion,True
761701366,Nodo 761701366,4.6527268,-74.0602608,interseccion,True
761884448,Nodo 761884448,4.6531749,-74.0588771,interseccion,True
761884449,Nodo 761884449,4.6533376,-74.0587677,interseccion,True
775386685,Nodo 775386685,4.6688989,-74.0618902,interseccion,True
775387073,Nodo 775387073,4.669632,-74.0617997,interseccion,True
775387213,Nodo 775387213,4.6709051,-74.0621263,interseccion,True
775387251,Nodo 775387251,4.6703262,-74.0617365,interseccion,True
803824122,Nodo 803824122,4.6668804,-74.0589565,interseccion,True
826233860,Nodo 826233860,4.6665539,-74.0540392,interseccion,True
826353035,Nodo 826353035,4.6523117,-74.0652443,interseccion,True
826353151,Nodo 826353151,4.6532054,-74.0650889,interseccion,True
826353234,Nodo 826353234,4.652747,-74.0651686,interseccion,True
830760481,Nodo 830760481,4.6538403,-74.0596455,interseccion,True
851224184,Nodo 851224184,4.6643526,-74.0597013,interseccion,True
851224198,Nodo 851224198,4.6638553,-74.0606851,interseccion,True
851224205,Nodo 851224205,4.6648681,-74.060236,interseccion,True
851251645,Nodo 851251645,4.6675794,-74.0620281,interseccion,True
851251660,Nodo 851251660,4.6683578,-74.0611781,interseccion,True
852230584,Nodo 852230584,4.6526744,-74.0606813,interseccion,True
852230641,Nodo 852230641,4.6523838,-74.0608403,interseccion,True
852230647,Nodo 852230647,4.6619747,-74.0554919,interseccion,True
852230670,Nodo 852230670,4.6686176,-74.0559533,interseccion,True
852230694,Nodo 852230694,4.6599834,-74.0568374,interseccion,True
852230734,Nodo 852230734,4.6683834,-74.055464,interseccion,True
859648252,Nodo 859648252,4.6633793,-74.060238,interseccion,True
859648253,Nodo 859648253,4.6626293,-74.0606911,interseccion,True
865639668,Nodo 865639668,4.6664361,-74.061574,interseccion,True
881725668,Nodo 881725668,4.671991,-74.0629941,interseccion,True
884884200,Nodo 884884200,4.670527,-74.0535433,interseccion,True
884894310,Nodo 884894310,4.6652087,-74.0656775,interseccion,True
884896421,Nodo 884896421,4.6646204,-74.0527546,interseccion,True
884899053,Nodo 884899053,4.6620689,-74.0658049,interseccion,True
884900212,Nodo 884900212,4.6636705,-74.0680419,interseccion,True
889749397,Nodo 889749397,4.6523985,-74.0630236,interseccion,True
889749413,Nodo 889749413,4.6562129,-74.0594274,interseccion,True
903701516,Nodo 903701516,4.6672937,-74.0642848,interseccion,True
903701526,Nodo 903701526,4.6695305,-74.0639858,interseccion,True
907676719,Nodo 907676719,4.6640725,-74.0619863,interseccion,True
926762733,Nodo 926762733,4.6577197,-74.0704257,interseccion,True
926763115,Nodo 926763115,4.656906,-74.0692533,interseccion,True
926763206,Nodo 926763206,4.659758,-74.0691045,interseccion,True
928172476,Nodo 928172476,4.6718289,-74.0615331,interseccion,True
928172485,Nodo 928172485,4.6707661,-74.0611968,interseccion,True
928172488,Nodo 928172488,4.6717387,-74.0610386,interseccion,True
930040906,Nodo 930040906,4.6709329,-74.0704088,interseccion,True
956648525,Nodo 956648525,4.6660984,-74.0651029,interseccion,True
956648536,Nodo 956648536,4.6656971,-74.0645091,interseccion,True
968370515,Nodo 968370515,4.6662989,-74.0627599,interseccion,True
968370526,Nodo 968370526,4.6655074,-74.0632729,interseccion,True
968370554,Nodo 968370554,4.6658806,-74.0630162,interseccion,True
968370600,Nodo 968370600,4.6655612,-74.0633572,interseccion,True
1010415613,Nodo 1010415613,4.6552689,-74.0703998,interseccion,True
1025325610,Nodo 1025325610,4.6720305,-74.05637,interseccion,True
1025325613,Nodo 1025325613,4.672339,-74.0562247,interseccion,True
1038604575,Nodo 1038604575,4.6660674,-74.0513794,interseccion,True
1038604576,Nodo 1038604576,4.6659933,-74.0514584,interseccion,True
1038727554,Nodo 1038727554,4.6553242,-74.0591737,interseccion,True
1041714527,Nodo 1041714527,4.6547763,-74.0689573,interseccion,True
1041714548,Nodo 1041714548,4.6524281,-74.0697036,interseccion,True
1041714555,Nodo 1041714555,4.6520054,-74.0672787,interseccion,True
1041714566,Nodo 1041714566,4.6521521,-74.068129,interseccion,True
1041714598,Nodo 1041714598,4.6523311,-74.069166,interseccion,True
1041714606,Nodo 1041714606,4.6541749,-74.0698937,interseccion,True
1041714613,Nodo 1041714613,4.6530308,-74.0690393,interseccion,True
1041714620,Nodo 1041714620,4.6531268,-74.0695775,interseccion,True
1041714652,Nodo 1041714652,4.6515562,-74.0693064,interseccion,True
1041714673,Nodo 1041714673,4.6522423,-74.0686517,interseccion,True
1041714677,Nodo 1041714677,4.652515,-74.0701853,interseccion,True
1041714704,Nodo 1041714704,4.6528461,-74.068004,interseccion,True
1041714708,Nodo 1041714708,4.6529411,-74.0685195,interseccion,True
1041859300,Nodo 1041859300,4.6623953,-74.0695148,interseccion,True
1041859313,Nodo 1041859313,4.6606888,-74.0693531,interseccion,True
1041859324,Nodo 1041859324,4.6634479,-74.0694706,interseccion,True
1041859333,Nodo 1041859333,4.6589894,-74.0678688,interseccion,True
1041859337,Nodo 1041859337,4.6636307,-74.0657918,interseccion,True
1041859381,Nodo 1041859381,4.6649998,-74.0624934,interseccion,True
1048734067,Nodo 1048734067,4.6645745,-74.0627647,interseccion,True
1806334375,Nodo 1806334375,4.6544592,-74.0640513,interseccion,True
1847559927,Nodo 1847559927,4.6649393,-74.0697241,interseccion,True
1847559932,Nodo 1847559932,4.6621536,-74.0690273,interseccion,True
1847559948,Nodo 1847559948,4.6618623,-74.068571,interseccion,True
1847559956,Nodo 1847559956,4.6610107,-74.0697913,interseccion,True
1855061090,Nodo 1855061090,4.6676557,-74.0673646,interseccion,True
1855061091,Nodo 1855061091,4.6687947,-74.0666213,interseccion,True
1873784300,Nodo 1873784300,4.6717224,-74.0615517,interseccion,True
1890569403,Nodo 1890569403,4.6601722,-74.0688402,interseccion,True
1890569405,Nodo 1890569405,4.6597586,-74.0682156,interseccion,True
1890569407,Nodo 1890569407,4.6610572,-74.0682873,interseccion,True
1890569410,Nodo 1890569410,4.6606636,-74.067665,interseccion,True
1892690049,Nodo 1892690049,4.6671569,-74.0676957,interseccion,True
1892690050,Nodo 1892690050,4.6701109,-74.0704026,interseccion,True
1892690051,Nodo 1892690051,4.6697154,-74.0698682,interseccion,True
1892690055,Nodo 1892690055,4.6681796,-74.0693045,interseccion,True
1892690056,Nodo 1892690056,4.6676216,-74.0689845,interseccion,True
1892690057,Nodo 1892690057,4.6666977,-74.0679848,interseccion,True
1942092486,Nodo 1942092486,4.6552261,-74.0701858,interseccion,True
1942092499,Nodo 1942092499,4.6539723,-74.0669169,interseccion,True
1942092503,Nodo 1942092503,4.6537171,-74.066075,interseccion,True
1942092507,Nodo 1942092507,4.6542466,-74.067392,interseccion,True
2007238281,Nodo 2007238281,4.6635855,-74.0593549,interseccion,True
2007238282,Nodo 2007238282,4.6631655,-74.0596025,interseccion,True
2045404055,Nodo 2045404055,4.6587274,-74.0528186,interseccion,True
2180186978,Nodo 2180186978,4.6686562,-74.059922,interseccion,True
2180187000,Nodo 2180187000,4.668566,-74.0595605,interseccion,True
2313540150,Nodo 2313540150,4.6513278,-74.0604935,interseccion,True
2313710246,Nodo 2313710246,4.651125,-74.0601049,interseccion,True
2313710248,Nodo 2313710248,4.6519568,-74.0601626,interseccion,True
2533080950,Nodo 2533080950,4.6696481,-74.0604577,interseccion,True
2807665507,Nodo 2807665507,4.6535907,-74.0577898,interseccion,True
2807665508,Nodo 2807665508,4.6532646,-74.0572409,interseccion,True
2807673245,Nodo 2807673245,4.6518921,-74.063112,interseccion,True
2807673252,Nodo 2807673252,4.6554566,-74.0607812,interseccion,True
2807673253,Nodo 2807673253,4.6557851,-74.0612166,interseccion,True
2807673254,Nodo 2807673254,4.6557054,-74.0611109,interseccion,True
2807673255,Nodo 2807673255,4.6572524,-74.0609668,interseccion,True
2807673256,Nodo 2807673256,4.6577669,-74.0606154,interseccion,True
2807673261,Nodo 2807673261,4.658447,-74.0619303,interseccion,True
2807693383,Nodo 2807693383,4.662515,-74.0562899,interseccion,True
2807693386,Nodo 2807693386,4.6633223,-74.0572009,interseccion,True
2807693387,Nodo 2807693387,4.6627426,-74.0575618,interseccion,True
2807693397,Nodo 2807693397,4.6655049,-74.0530646,interseccion,True
2807695216,Nodo 2807695216,4.6681702,-74.0550071,interseccion,True
2808920237,Nodo 2808920237,4.6693607,-74.0518115,interseccion,True
2811229875,Nodo 2811229875,4.6702469,-74.0521968,interseccion,True
2815920114,Nodo 2815920114,4.6508984,-74.0536512,interseccion,True
2815920118,Nodo 2815920118,4.6530387,-74.0533732,interseccion,True
2815920119,Nodo 2815920119,4.6530545,-74.0529776,interseccion,True
2815920123,Nodo 2815920123,4.6532808,-74.0534524,interseccion,True
2822810491,Nodo 2822810491,4.6546068,-74.0497487,interseccion,True
2822810518,Nodo 2822810518,4.6546615,-74.049717,interseccion,True
2822810522,Nodo 2822810522,4.6549826,-74.0503295,interseccion,True
2822810532,Nodo 2822810532,4.6610109,-74.0496424,interseccion,True
2861241572,Nodo 2861241572,4.6719684,-74.0661561,interseccion,True
2862531835,Nodo 2862531835,4.6547728,-74.0704807,interseccion,True
2862531837,Nodo 2862531837,4.6558106,-74.0700551,interseccion,True
2862531849,Nodo 2862531849,4.6622613,-74.0675363,interseccion,True
2862531856,Nodo 2862531856,4.6624363,-74.0624439,interseccion,True
2862531857,Nodo 2862531857,4.6627962,-74.0622215,interseccion,True
2862531863,Nodo 2862531863,4.6650068,-74.0643698,interseccion,True
2862531864,Nodo 2862531864,4.6645339,-74.06467,interseccion,True
2862531870,Nodo 2862531870,4.6658443,-74.0610399,interseccion,True
2862666193,Nodo 2862666193,4.6702295,-74.0608599,interseccion,True
2862666195,Nodo 2862666195,4.669274,-74.0609667,interseccion,True
3196497180,Nodo 3196497180,4.6570558,-74.0540414,interseccion,True
3196497181,Nodo 3196497181,4.6567419,-74.054257,interseccion,True
3196497182,Nodo 3196497182,4.6580764,-74.0533405,interseccion,True
3197009590,Nodo 3197009590,4.6594,-74.052182,interseccion,True
3197009592,Nodo 3197009592,4.6611821,-74.0503189,interseccion,True
3197029612,Nodo 3197029612,4.6620329,-74.0495358,interseccion,True
3273685738,Nodo 3273685738,4.6715582,-74.052319,interseccion,True
3273727337,Nodo 3273727337,4.6706671,-74.0506031,interseccion,True
3353441402,Nodo 3353441402,4.670326,-74.0522019,interseccion,True
3510542720,Nodo 3510542720,4.65461,-74.0496587,interseccion,True
3510543811,Nodo 3510543811,4.6536608,-74.0502081,interseccion,True
3510543813,Nodo 3510543813,4.6555306,-74.0499706,interseccion,True
3510543814,Nodo 3510543814,4.6578285,-74.0496839,interseccion,True
3510543816,Nodo 3510543816,4.6597117,-74.0490556,interseccion,True
3510790597,Nodo 3510790597,4.6525073,-74.0516842,interseccion,True
3511346216,Nodo 3511346216,4.650903,-74.0502074,interseccion,True
3511347700,Nodo 3511347700,4.6553311,-74.0504481,interseccion,True
3511348996,Nodo 3511348996,4.6553786,-74.0504264,interseccion,True
3526449116,Nodo 3526449116,4.6540685,-74.0556272,interseccion,True
3539023323,Nodo 3539023323,4.6672535,-74.0554685,interseccion,True
3539023324,Nodo 3539023324,4.6673541,-74.0556333,interseccion,True
3582215693,Nodo 3582215693,4.663517,-74.0601541,interseccion,True
3582216695,Nodo 3582216695,4.6634942,-74.0620397,interseccion,True
3582229694,Nodo 3582229694,4.6563382,-74.0608049,interseccion,True
3582229695,Nodo 3582229695,4.6563762,-74.0608615,interseccion,True
3642899689,Nodo 3642899689,4.6627983,-74.0686406,interseccion,True
3665185928,Nodo 3665185928,4.6632681,-74.058041,interseccion,True
3705876603,Nodo 3705876603,4.6657095,-74.0529534,interseccion,True
3850795880,Nodo 3850795880,4.6652571,-74.0667671,interseccion,True
3861884463,Nodo 3861884463,4.6551831,-74.0556972,interseccion,True
3874228622,Nodo 3874228622,4.6526906,-74.0671501,interseccion,True
3879238831,Nodo 3879238831,4.6680109,-74.0600875,interseccion,True
3883728819,Nodo 3883728819,4.6714518,-74.0641666,interseccion,True
3885544407,Nodo 3885544407,4.6667902,-74.0612125,interseccion,True
3889577672,Nodo 3889577672,4.666191,-74.0682187,interseccion,True
3894496011,Nodo 3894496011,4.6559806,-74.0628161,interseccion,True
3896037446,Nodo 3896037446,4.6597257,-74.07057,interseccion,True
3896037447,Nodo 3896037447,4.6597529,-74.0706076,interseccion,True
3938583880,Nodo 3938583880,4.6527407,-74.0564492,interseccion,True
3938583881,Nodo 3938583881,4.652289,-74.056729,interseccion,True
3938583883,Nodo 3938583883,4.6518171,-74.0570412,interseccion,True
3938583884,Nodo 3938583884,4.6511712,-74.0576014,interseccion,True
3938622448,Nodo 3938622448,4.6536164,-74.0559019,interseccion,True
4076489300,Nodo 4076489300,4.6586501,-74.0493007,interseccion,True
4147203407,Nodo 4147203407,4.6573746,-74.0630084,interseccion,True
4160411154,Nodo 4160411154,4.6686911,-74.0635498,interseccion,True
5102158168,Nodo 5102158168,4.6538915,-74.0683725,interseccion,True
5105816008,Nodo 5105816008,4.6526865,-74.0564813,interseccion,True
5105816016,Nodo 5105816016,4.6527571,-74.056593,interseccion,True
5105853686,Nodo 5105853686,4.6531633,-74.0532172,interseccion,True
5106063296,Nodo 5106063296,4.6523992,-74.0518268,interseccion,True
5106175952,Nodo 5106175952,4.6529055,-74.0607577,interseccion,True
5106387334,Nodo 5106387334,4.6594212,-74.0701491,interseccion,True
5106387352,Nodo 5106387352,4.6607772,-74.0652828,interseccion,True
5108100509,Nodo 5108100509,4.6683919,-74.0635855,interseccion,True
5108556092,Nodo 5108556092,4.6662602,-74.061066,interseccion,True
5108556106,Nodo 5108556106,4.6668223,-74.0617883,interseccion,True
5108574984,Nodo 5108574984,4.6696067,-74.0636927,interseccion,True
5113324352,Nodo 5113324352,4.6648956,-74.0606782,interseccion,True
5113324383,Nodo 5113324383,4.6682542,-74.0600374,interseccion,True
5113425921,Nodo 5113425921,4.6701303,-74.0508796,interseccion,True
5113425931,Nodo 5113425931,4.67075,-74.0505584,interseccion,True
5113425991,Nodo 5113425991,4.6704181,-74.0528372,interseccion,True
5113654924,Nodo 5113654924,4.6710474,-74.0700978,interseccion,True
5113798176,Nodo 5113798176,4.657518,-74.0646508,interseccion,True
5133139632,Nodo 5133139632,4.6671686,-74.0502643,interseccion,True
5133179558,Nodo 5133179558,4.654747,-74.0595379,interseccion,True
5143754204,Nodo 5143754204,4.6576383,-74.0648855,interseccion,True
5145689454,Nodo 5145689454,4.6613466,-74.0652659,interseccion,True
5146342123,Nodo 5146342123,4.6637696,-74.0667307,interseccion,True
5146342124,Nodo 5146342124,4.6637024,-74.0666309,interseccion,True
5218821394,Nodo 5218821394,4.6511817,-74.0621475,interseccion,True
5385019319,Nodo 5385019319,4.6545927,-74.0555173,interseccion,True
5449073430,Nodo 5449073430,4.6606605,-74.0651138,interseccion,True
5539186912,Nodo 5539186912,4.6680827,-74.0639267,interseccion,True
5539187633,Nodo 5539187633,4.6703263,-74.0633298,interseccion,True
5539187636,Nodo 5539187636,4.6707645,-74.0632634,interseccion,True
5592759375,Nodo 5592759375,4.6593036,-74.0510574,interseccion,True
5686336975,Nodo 5686336975,4.6554138,-74.055228,interseccion,True
5686336987,Nodo 5686336987,4.6545253,-74.0553894,interseccion,True
5686336993,Nodo 5686336993,4.6546888,-74.0550991,interseccion,True
5686336996,Nodo 5686336996,4.6550526,-74.0552258,interseccion,True
5709996738,Nodo 5709996738,4.6666031,-74.0599363,interseccion,True
5719108257,Nodo 5719108257,4.6678807,-74.0621074,interseccion,True
5719108277,Nodo 5719108277,4.6711978,-74.0601931,interseccion,True
5719114304,Nodo 5719114304,4.6634301,-74.0629722,interseccion,True
5719114305,Nodo 5719114305,4.6633616,-74.0629699,interseccion,True
6064115403,Nodo 6064115403,4.6704384,-74.0529779,interseccion,True
6150242491,Nodo 6150242491,4.654038,-74.0642838,interseccion,True
6366922438,Nodo 6366922438,4.6664838,-74.0539192,interseccion,True
6366922443,Nodo 6366922443,4.6663617,-74.0540098,interseccion,True
6906306853,Nodo 6906306853,4.6723138,-74.0666612,interseccion,True
7596046159,Nodo 7596046159,4.6563054,-74.0607561,interseccion,True
7596046161,Nodo 7596046161,4.6565337,-74.0632256,interseccion,True
7596155969,Nodo 7596155969,4.6546174,-74.065703,interseccion,True
7603122596,Nodo 7603122596,4.6556237,-74.069787,interseccion,True
7732802571,Nodo 7732802571,4.6684816,-74.063127,interseccion,True
7805131244,Nodo 7805131244,4.6517186,-74.0597846,interseccion,True
7814108392,Nodo 7814108392,4.6542523,-74.0637392,interseccion,True
7989820878,Nodo 7989820878,4.6665642,-74.0649274,interseccion,True
7989874516,Nodo 7989874516,4.6616573,-74.0652109,interseccion,True
7989874524,Nodo 7989874524,4.6625369,-74.0664801,interseccion,True
7989874536,Nodo 7989874536,4.6633236,-74.0635664,interseccion,True
7989874563,Nodo 7989874563,4.6535591,-74.0560812,interseccion,True
7989874568,Nodo 7989874568,4.6565347,-74.0576254,interseccion,True
7989874572,Nodo 7989874572,4.6563344,-74.0576605,interseccion,True
7989874580,Nodo 7989874580,4.6531123,-74.0537768,interseccion,True
7989874583,Nodo 7989874583,4.6546068,-74.0551512,interseccion,True
7989874617,Nodo 7989874617,4.6533075,-74.053135,interseccion,True
7989874619,Nodo 7989874619,4.6530764,-74.0530253,interseccion,True
7989874686,Nodo 7989874686,4.6593446,-74.0522328,interseccion,True
7989874704,Nodo 7989874704,4.6581826,-74.0505054,interseccion,True
7989874740,Nodo 7989874740,4.6649563,-74.0504851,interseccion,True
7989874750,Nodo 7989874750,4.6651966,-74.0505793,interseccion,True
7989948688,Nodo 7989948688,4.6635168,-74.0578584,interseccion,True
7989981699,Nodo 7989981699,4.6684506,-74.0627373,interseccion,True
7990039788,Nodo 7990039788,4.6700427,-74.0508537,interseccion,True
7990039802,Nodo 7990039802,4.6701118,-74.0508094,interseccion,True
7990039809,Nodo 7990039809,4.6707182,-74.0504956,interseccion,True
7990226352,Nodo 7990226352,4.6719878,-74.0593737,interseccion,True
7990226357,Nodo 7990226357,4.6695842,-74.0562438,interseccion,True
7995798066,Nodo 7995798066,4.6516944,-74.0631465,interseccion,True
7997515501,Nodo 7997515501,4.6530087,-74.063737,interseccion,True
8169413607,Nodo 8169413607,4.6690762,-74.0636051,interseccion,True
8476011673,Nodo 8476011673,4.6573484,-74.0706697,interseccion,True
9307517363,Nodo 9307517363,4.653183,-74.0641155,interseccion,True
9322208681,Nodo 9322208681,4.6701323,-74.0508746,interseccion,True
9324820999,Nodo 9324820999,4.6512623,-74.0554347,interseccion,True
9368025350,Nodo 9368025350,4.6638498,-74.0532421,interseccion,True
9368025351,Nodo 9368025351,4.6646356,-74.0527795,interseccion,True
9377155921,Nodo 9377155921,4.6698338,-74.0616684,interseccion,True
9377158425,Nodo 9377158425,4.6688816,-74.0617919,interseccion,True
9406951351,Nodo 9406951351,4.6682491,-74.0692465,interseccion,True
9406985991,Nodo 9406985991,4.6655809,-74.0672704,interseccion,True
9412503578,Nodo 9412503578,4.6530459,-74.0568965,interseccion,True
9412503579,Nodo 9412503579,4.6529745,-74.0569349,interseccion,True
9412503580,Nodo 9412503580,4.6531109,-74.0569987,interseccion,True
9412503581,Nodo 9412503581,4.6530427,-74.0570417,interseccion,True
9412503582,Nodo 9412503582,4.6534569,-74.0575646,interseccion,True
9412503583,Nodo 9412503583,4.6533838,-74.0576038,interseccion,True
9412503584,Nodo 9412503584,4.6537869,-74.0581142,interseccion,True
9412503585,Nodo 9412503585,4.6537002,-74.0581633,interseccion,True
9412503586,Nodo 9412503586,4.6541994,-74.0590034,interseccion,True
9412503587,Nodo 9412503587,4.6542804,-74.0589593,interseccion,True
9412503588,Nodo 9412503588,4.6540289,-74.0587252,interseccion,True
9412503589,Nodo 9412503589,4.6541146,-74.0586724,interseccion,True
9412503590,Nodo 9412503590,4.6543912,-74.0593162,interseccion,True
9412503591,Nodo 9412503591,4.654462,-74.0592738,interseccion,True
9414750705,Nodo 9414750705,4.6706329,-74.0505421,interseccion,True
9424519349,Nodo 9424519349,4.6517827,-74.0528572,interseccion,True
9424519356,Nodo 9424519356,4.6526199,-74.0534377,interseccion,True
9644335932,Nodo 9644335932,4.6715153,-74.058091,interseccion,True
9661162217,Nodo 9661162217,4.6633561,-74.067627,interseccion,True
9831770472,Nodo 9831770472,4.6652882,-74.0612042,interseccion,True
9905016911,Nodo 9905016911,4.6563931,-74.0593042,interseccion,True
10062516860,Nodo 10062516860,4.6582549,-74.0604669,interseccion,True
10062516861,Nodo 10062516861,4.658413,-74.0603627,interseccion,True
11599890959,Nodo 11599890959,4.6667127,-74.0648254,interseccion,True
12093836766,Nodo 12093836766,4.6555844,-74.062503,interseccion,True
12212788305,Nodo 12212788305,4.6596697,-74.0620518,interseccion,True
12212788624,Nodo 12212788624,4.6605361,-74.0623062,interseccion,True
12222604070,Nodo 12222604070,4.6526751,-74.0642516,interseccion,True
12222604090,Nodo 12222604090,4.6525934,-74.063888,interseccion,True
12222604091,Nodo 12222604091,4.6520744,-74.0639663,interseccion,True
12222604092,Nodo 12222604092,4.652148,-74.0643677,interseccion,True
12285697975,Nodo 12285697975,4.6529156,-74.0648926,interseccion,True
12288332428,Nodo 12288332428,4.6578916,-74.0619153,interseccion,True
12288332429,Nodo 12288332429,4.657166,-74.0620376,interseccion,True
12288332430,Nodo 12288332430,4.6564844,-74.0621506,interseccion,True
12288332436,Nodo 12288332436,4.6589972,-74.0621527,interseccion,True
12288332441,Nodo 12288332441,4.6584058,-74.0622459,interseccion,True
12288332443,Nodo 12288332443,4.6572793,-74.0624457,interseccion,True
12288332444,Nodo 12288332444,4.6565741,-74.0625841,interseccion,True
12438940376,Nodo 12438940376,4.6723052,-74.0630848,interseccion,True
12438940386,Nodo 12438940386,4.6718331,-74.0630129,interseccion,True
12440876776,Nodo 12440876776,4.6710129,-74.0651931,interseccion,True
12440876779,Nodo 12440876779,4.6712721,-74.0650448,interseccion,True
12472064221,Nodo 12472064221,4.6592578,-74.0615504,interseccion,True
12483781990,Nodo 12483781990,4.6694987,-74.0599401,interseccion,True
12483781991,Nodo 12483781991,4.6694296,-74.0597758,interseccion,True
12496016276,Nodo 12496016276,4.6603837,-74.0632103,interseccion,True
12496016371,Nodo 12496016371,4.6630527,-74.0670375,interseccion,True
12496016372,Nodo 12496016372,4.6629634,-74.0670956,interseccion,True
12496016373,Nodo 12496016373,4.6630265,-74.0671815,interseccion,True
12496016374,Nodo 12496016374,4.6631172,-74.0671239,interseccion,True
12496016375,Nodo 12496016375,4.6613787,-74.0646259,interseccion,True
12496016376,Nodo 12496016376,4.6612925,-74.0646845,interseccion,True
12496016378,Nodo 12496016378,4.6608042,-74.0639865,interseccion,True
12496016379,Nodo 12496016379,4.6608961,-74.0639314,interseccion,True
12566330550,Nodo 12566330550,4.6594563,-74.0596589,interseccion,True
12566330552,Nodo 12566330552,4.6601976,-74.059145,interseccion,True
12577137934,Nodo 12577137934,4.6618102,-74.0556031,interseccion,True
12577137965,Nodo 12577137965,4.6620569,-74.0578663,interseccion,True
12577137968,Nodo 12577137968,4.6609601,-74.056179,interseccion,True
12594549131,Nodo 12594549131,4.6621981,-74.0620787,interseccion,True
12594549132,Nodo 12594549132,4.6626967,-74.0628421,interseccion,True
12595971095,Nodo 12595971095,4.6602728,-74.0608572,interseccion,True
12595971098,Nodo 12595971098,4.6610223,-74.0603489,interseccion,True
12596010801,Nodo 12596010801,4.6619549,-74.0597088,interseccion,True
12596010805,Nodo 12596010805,4.6628537,-74.0591131,interseccion,True
12596010807,Nodo 12596010807,4.6638293,-74.0585753,interseccion,True
12596010810,Nodo 12596010810,4.6637425,-74.0586214,interseccion,True
12596010811,Nodo 12596010811,4.6653449,-74.0577314,interseccion,True
12596010813,Nodo 12596010813,4.6664575,-74.0570977,interseccion,True
12596010814,Nodo 12596010814,4.6674204,-74.0565538,interseccion,True
12596010817,Nodo 12596010817,4.6700805,-74.0552717,interseccion,True
12840537205,Nodo 12840537205,4.6520004,-74.0652984,interseccion,True
12898740865,Nodo 12898740865,4.6652216,-74.0502006,interseccion,True
13009966825,Nodo 13009966825,4.6665208,-74.0491591,interseccion,True
13252260181,Nodo 13252260181,4.6680145,-74.0605972,interseccion,True
13276801890,Nodo 13276801890,4.6691574,-74.0536756,interseccion,True
13276895162,Nodo 13276895162,4.6687583,-74.0539082,interseccion,True
13281947800,Nodo 13281947800,4.6596777,-74.0636262,interseccion,True
13281957905,Nodo 13281957905,4.6572758,-74.0587007,interseccion,True
13281957908,Nodo 13281957908,4.65712,-74.0588072,interseccion,True
13281957919,Nodo 13281957919,4.6560598,-74.0569369,interseccion,True
13281957920,Nodo 13281957920,4.6559088,-74.0570404,interseccion,True
13281957923,Nodo 13281957923,4.6547242,-74.0553296,interseccion,True
13281957924,Nodo 13281957924,4.6548023,-74.0554479,interseccion,True
13281957925,Nodo 13281957925,4.6549578,-74.0553969,interseccion,True
13281957926,Nodo 13281957926,4.6548585,-74.0552872,interseccion,True
